,Date_Published,Locality,Type_of_Property,Price
13557,November,TARXIEN,apartment,115000
13558,November,TARXIEN,Maisonette,150000
13559,November,THE,apartments,250000
13560,November,TIGNÉ,apartment,550000
13561,November,TIGNÉ,apartment,1200000
13562,November,TIGNÉ,apartment,595000
13563,November,TIGNÉ,apartment,1450000
13565,November,VALLETTA,shop,280000
13566,November,VALLETTA,Apartment,287000
13567,November,VALLETTA,bar,40000
13568,November,VALLETTA,Maisonette,200000
13569,November,VALLETTA,maisonette,220000
13570,November,VICTORIA,plot,760000
13572,November,VICTORIA,maisonette,435000
13573,November,VICTORIA,villa,1100000
13574,November,VITTORIOSA,character,245000
13575,November,VITTORIOSA,penthouse,330000
13576,November,VITTORIOSA,house,325000
13577,November,XEMXIJA,apartments,120000
13578,November,XEMXIJA,apartment,119000
13579,November,XEMXIJA,apartment,350000
13580,November,XEMXIJA,maisonette,315000
13581,November,XGĦAJRA,apartment,115000
13582,November,ŻABBAR,apartment,110000
13583,November,ŻABBAR,penthouse,212600
13584,November,ŻABBAR,apartment,130500
13585,November,ŻABBAR,apartment,70000
13586,November,ŻABBAR,townhouse,128000
13587,November,ŻABBAR,flat,69000
13588,November,ŻABBAR,flat,69000
13590,November,ŻABBAR,house,68000
13591,November,ŻABBAR,apartment,89000
13592,November,ŻABBAR,maisonette,169800
13593,November,ŻABBAR,apartments,144000
13594,November,ŻEBBUĠ,house,345000
13595,November,ŻEBBUĠ,character,375000
13596,November,ŻEBBUĠ,apartment,137000
13597,November,ŻEBBUĠ,character,285000
13598,November,ŻEBBUĠ,maisonette,82000
13599,November,ŻEBBUĠ,house,320000
13600,November,ŻEBBUĠ,maisonette,109000
13601,November,ŻEBBUĠ,maisonette,82000
13602,November,ŻEBBUĠ,character,315000
13603,November,ŻEBBUĠ,character,695000
13604,November,ŻEJTUN,maisonette,168000
13605,November,ŻEJTUN,plot,250000
13606,November,ŻEJTUN,character,230000
13607,November,ŻEJTUN,character,204000
13608,November,ŻEJTUN,maisonette,85000
13609,November,ŻEJTUN,maisonette,114000
13610,November,ŻEJTUN,apartment,97000
13611,November,ŻEJTUN,maisonette,72000
13612,November,ŻEJTUN,Apartments,79000
13613,November,ŻEJTUN,Penthouse,108000
13614,November,ŻEJTUN,maisonette,95000
13615,November,ŻEJTUN,apartments,92000
13616,November,ŻEJTUN,apartment,109500
13617,November,ŻURRIEQ,townhouse,248000
13618,November,ŻURRIEQ,apartment,123000
13619,November,ŻURRIEQ,penthouse,115000
13620,November,ŻURRIEQ,townhouse,240000
13621,November,GOZO NADUR,apartment,235000
13622,November,MELLIEĦA,penthouse,160000
13623,November,NAXXAR,house,399000
13624,November,SLIEMA,townhouse,450000
13625,November,XEMXIJA,penthouse,300000
13626,November,GĦAXAQ,apartment,158000
13627,November,TAL IBRAĠ,Apartment,275000
13628,November,BALZAN,Apartment,180
13629,November,BALZAN,apartment,175000
13630,November,MSIDA,Townhouse,199000
13631,November,NAXXAR,character,154000
13632,November,BALZAN,penthouse,179000
13633,November,BUĠIBBA,apartment,120000
13634,November,BUĠIBBA,apartment,55000
13635,November,GOZO VICTORIA,apartment,165000
13636,November,PWALES,flat,119000
13637,November,QAWRA,apartment,135000
13638,November,SLIEMA,apartment,185000
13639,November,SLIEMA,apartment,239000
13641,November,ST PAUL,apartment,110000
13642,November,XEMXIJA,apartment,387000
13645,November,ATTARD,house,475000
13646,November,ATTARD,penthouse,225000
13647,November,ATTARD,maisonette,355000
13648,November,ATTARD,apartment,225000
13649,November,ATTARD,house,309000
13650,November,ATTARD,apartment,180500
13651,November,ATTARD,maisonette,230000
13652,November,ATTARD,apartment,145000
13655,November,ATTARD,house,405000
13656,November,ATTARD,house,415000
13657,November,ATTARD,house,450000
13658,November,ATTARD,villa,495000
13659,November,BAĦAR IĊ-ĊAGĦAQ,house,535000
13660,November,BAĦAR IĊ-ĊAGĦAQ,house,450000
13661,November,BAĦAR IĊ-ĊAGĦAQ,apartment,160000
13663,November,BAĦAR IĊ-ĊAGĦAQ,apartment,175000
13665,November,BAĦRIJA,apartment,118600
13667,November,BALZAN,townhouse,389000
13668,November,BALZAN,maisonette,230000
13669,November,BALZAN,apartment,185000
13670,November,BALZAN,flat,167000
13671,November,BALZAN,house,350000
13673,November,BIRGUMA,villa,850000
13674,November,BIRGUMA,bungalow,1450000
13675,November,BIRKIRKARA,flat,133000
13676,November,BIRKIRKARA,maisonette,168000
13677,November,BIRKIRKARA,maisonette,245000
13678,November,BIRKIRKARA,townhouse,495000
13679,November,BIRKIRKARA,character,298000
13680,November,BIRKIRKARA,penthouse,205000
13681,November,BIRKIRKARA,apartment,154000
13682,November,BIRKIRKARA,townhouse,92000
13683,November,BIRŻEBBUĠA,apartment,141000
13684,November,BIRŻEBBUĠA,maisonette,250000
13685,November,BIRŻEBBUĠA,maisonette,250000
13686,November,BUĠIBBA,apartment,85000
13687,November,BUĠIBBA,apartment,225000
13688,November,BUĠIBBA,apartment,150000
13689,November,BUĠIBBA,maisonettes,350000
13690,November,BUĠIBBA,apartment,86000
13691,November,BUĠIBBA,house,200000
13692,November,BUĠIBBA,apartment,64000
13693,November,COSPICUA,maisonette,85000
13694,November,DINGLI,maisonette,202000
13695,November,FGURA,apartment,110000
13696,November,FGURA,maisonette,150000
13697,November,FGURA,apartment,123000
13698,November,FGURA,maisonette,149000
13699,November,FGURA,apartment,130000
13700,November,FGURA,apartment,105000
13701,November,FGURA,apartments,97000
13702,November,FGURA,penthouse,150000
13703,November,FGURA,house,267000
13704,November,FLORIANA,Apartment,79000
13705,November,FLORIANA,townhouse,450000
13706,November,FLORIANA,townhouse,255000
13707,November,FRANCE,villa,120000
13708,November,GĦARGĦUR,character,350000
13709,November,GĦARGĦUR,penthouse,250000
13710,November,GĦARGĦUR,character,350000
13711,November,GĦARGĦUR,apartment,185000
13712,November,GĦARGĦUR,apartment,185000
13713,November,GĦARGĦUR,character,695000
13714,November,GĦARGĦUR,townhouse,690000
13715,November,GĦARGĦUR,apartment,230000
13716,November,GĦARGĦUR,Penthouse,348000
13717,November,GĦARGĦUR,apartments,164000
13718,November,GĦARGĦUR,maisonette,149000
13719,November,GĦARGĦUR,character,270000
13720,November,GĦARGĦUR,character,297000
13721,November,GĦAXAQ,penthouse,155000
13722,November,GĦAXAQ,apartment,110000
13724,November,GOZO MARSALFORN,apartment,85000
13725,November,GOZO MARSALFORN,maisonette,110000
13726,November,GOZO MARSALFORN,apartment,105000
13727,November,GOZO MARSALFORN,apartment,70000
13729,November,GOZO NADUR,townhouse,295000
13730,November,GOZO NADUR,apartment,189000
13731,November,GOZO NADUR,character,270000
13733,November,GOZO QALA,apartment,180000
13734,November,GOZO SAN,Maisonette,135000
13735,November,GOZO SANNAT,penthouse,255000
13736,November,GOZO SANNAT,Apartment,68000
13737,November,GOZO SANNAT,penthouse,160000
13738,November,GOZO SANNAT,penthouse,268000
13739,November,GOZO VICTORIA,penthouse,120000
13740,November,GOZO XAGĦRA,apartment,110000
13741,November,GOZO XAGĦRA,house,180000
13742,November,GOZO XAGĦRA,villa,275000
13743,November,GOZO XAGĦRA,maisonette,270000
13744,November,GOZO XAGĦRA,farmhouse,636000
13745,November,GOZO XAGĦRA,apartment,105000
13746,November,GOZO XEWKIJA,farmhouse,435000
13747,November,GOZO XLENDI,maisonette,150000
13748,November,GOZO ŻEBBUĠ,apartment,150000
13749,November,GOZO Owners,apartments,110000
13751,November,GUARDAMANGIA,townhouse,265000
13752,November,GUARDAMANGIA,apartment,107500
13754,November,GUARDAMANGIA,house,272000
13756,November,GUDJA,apartment,90000
13759,November,GŻIRA,penthouse,215000
13760,November,GŻIRA,apartment,175000
13761,November,GŻIRA,apartments,145000
13762,November,GŻIRA,apartment,170000
13763,November,GŻIRA,apartment,739000
13764,November,GŻIRA,apartment,180000
13765,November,GŻIRA,apartments,170000
13766,November,GŻIRA,apartment,260000
13767,November,GŻIRA,apartments,225000
13768,November,GŻIRA,apartment,150000
13769,November,GŻIRA,apartment,145000
13770,November,GŻIRA,apartment,138000
13773,November,ĦAMRUN,apartments,99500
13774,November,ĦAMRUN,penthouse,280000
13776,November,IKLIN,Apartment,96000
13777,November,IKLIN,Bungalow,1930000
13778,November,IKLIN,bungalow,1400000
13779,November,IKLIN,apartment,160000
13780,November,IKLIN,terraced,375000
13781,November,IKLIN,apartment,160000
13782,November,IKLIN,maisonette,250000
13783,November,KALKARA,penthouse,160000
13785,November,KAPPARA,maisonette,215000
13786,November,KAPPARA,maisonette,160000
13787,November,KAPPARA,villa,549000
13788,November,LIJA,maisonette,255000
13789,November,LIJA,maisonette,234000
13792,November,LIJA,house,795000
13793,November,LIJA,apartment,118000
13794,November,LIJA,maisonette,240000
13796,November,LIJA,maisonette,234000
13797,November,LUQA,Townhouse,160000
13799,November,MADLIENA,apartment,380000
13800,November,MADLIENA,Villa,1200000
13801,November,MANIKATA,Apartment,154000
13802,November,MARSASCALA,apartment,185000
13803,November,MARSASCALA,penthouse,535000
13804,November,MARSASCALA,Apartment,98000
13805,November,MARSASCALA,maisonette,165000
13806,November,MARSASCALA,maisonette,130000
13807,November,MARSASCALA,maisonette,152000
13808,November,MARSASCALA,apartment,167000
13809,November,MARSASCALA,maisonette,158000
13810,November,MARSASCALA,maisonette,148000
13811,November,MARSASCALA,apartment,114000
13812,November,MARSAXLOKK,villa,1200000
13813,November,MARSAXLOKK,plot,260000
13814,November,MARSAXLOKK,maisonette,189000
13815,November,MARSAXLOKK,apartment,155000
13816,November,MELLIEĦA,apartment,120000
13817,November,MELLIEĦA,bungalow,873000
13818,November,MELLIEĦA,apartment,170000
13821,November,MELLIEĦA,apartment,135000
13822,November,MELLIEĦA,penthouse,160000
13823,November,MELLIEĦA,apartment,148000
13825,November,MELLIEĦA,apartment,165000
13826,November,MĠARR,penthouse,240000
13827,November,MĠARR,farmhouse,1700000
13829,November,MOSTA,maisonette,205000
13830,November,MOSTA,penthouse,225000
13831,November,MOSTA,house,355000
13832,November,MOSTA,apartment,217000
13833,November,MOSTA,apartment,150000
13834,November,MOSTA,maisonette,173000
13835,November,MOSTA,character,350000
13836,November,MOSTA,penthouse,174000
13837,November,MOSTA,apartments,132000
13838,November,MOSTA,character,685000
13839,November,MOSTA,villa,650000
13840,November,MOSTA,penthouse,168000
13842,November,MOSTA,penthouse,215000
13843,November,MOSTA,flat,134000
13844,November,MOSTA,Penthouse,135000
13846,November,MOSTA,villa,450000
13847,November,MOSTA,apartment,175000
13849,November,MSIDA,apartments,145000
13850,November,MSIDA,apartments,750000
13851,November,MSIDA,apartments,170000
13852,November,MSIDA,apartment,125000
13854,November,MSIDA,apartment,125000
13855,November,MSIDA,apartment,140000
13856,November,MSIDA,apartments,145000
13857,November,MSIDA,apartment,185000
13859,November,MSIDA,apartment,148000
13860,November,MSIDA,Apartment,130000
13861,November,MSIDA,townhouse,215000
13862,November,MSIDA,apartments,125000
13863,November,MSIDA,apartment,115000
13864,November,MSIDA,apartment,125000
13865,November,MSIDA,apartment,77000
13866,November,MSIDA,apartment,120000
13867,November,MSIDA,apartment,150000
13868,November,MSIDA,apartment,125000
13869,November,MSIDA,apartment,114000
13870,November,MSIDA,Apartments,256000
13871,November,MTARFA,house,360000
13872,November,NAXXAR,maisonette,290000
13873,November,NAXXAR,apartment,149000
13874,November,NAXXAR,house,740000
13875,November,NAXXAR,villa,700000
13876,November,NAXXAR,maisonette,235000
13877,November,NAXXAR,character,645000
13878,November,NAXXAR,character,325000
13879,November,PAOLA,plot,114500
13880,November,PAOLA,apartment,85000
13881,November,PAOLA,apartments,90000
13882,November,PEMBROKE,house,475000
13883,November,PIETÀ,apartment,92500
13885,November,PIETÀ,townhouse,265000
13886,November,PIETÀ,apartment,114000
13887,November,PIETÀ,clinic,60000
13889,November,PWALES,penthouse,105000
13890,November,QAWRA,apartment,178000
13891,November,QAWRA,maisonette,125000
13892,November,QAWRA,apartment,265000
13893,November,QAWRA,apartment,145000
13894,November,QAWRA,apartment,120000
13895,November,QAWRA,house,400000
13896,November,QAWRA,apartment,108000
13897,November,QAWRA,apartment,178000
13898,November,QAWRA,maisonette,112000
13899,November,QAWRA,maisonette,99900
13900,November,QAWRA,apartment,135000
13901,November,QORMI,penthouse,160000
13902,November,QORMI,character,128000
13903,November,QORMI,maisonette,75000
13904,November,QORMI,apartment,116000
13905,November,QORMI,house,198000
13906,November,QORMI,house,209640
13907,November,QORMI,penthouse,112000
13908,November,QRENDI,character,419000
13909,November,RABAT,bungalow,1600000
13911,November,RABAT,maisonette,188000
13912,November,RABAT,apartment,115000
13913,November,RABAT,townhouse,298000
13914,November,SAFI,penthouse,160000
13915,November,SALINA,apartments,135000
13916,November,SAN ĠWANN,maisonette,180000
13917,November,SAN ĠWANN,apartments,185500
13918,November,SAN ĠWANN,house,376000
13919,November,SAN ĠWANN,penthouse,385000
13920,November,SAN ĠWANN,apartments,125000
13921,November,SAN ĠWANN,apartment,159000
13922,November,SAN ĠWANN,house,375000
13923,November,SAN ĠWANN,apartment,125000
13924,November,SAN ĠWANN,house,370000
13925,November,SAN PAWL,villa,735000
13928,November,SANTA LUĊIJA,house,265000
13929,November,SENGLEA,house,170000
13930,November,SENGLEA,townhouse,110000
13931,November,SIĠĠIEWI,house,540000
13932,November,SIĠĠIEWI,character,180000
13933,November,SIĠĠIEWI,apartment,97000
13934,November,SIĠĠIEWI,maisonettes,115000
13935,November,SIĠĠIEWI,maisonette,200000
13937,November,SLIEMA,apartment,239000
13938,November,SLIEMA,apartment,230000
13940,November,SLIEMA,apartment,450000
13941,November,SLIEMA,apartment,400000
13942,November,SLIEMA,apartment,695000
13943,November,SLIEMA,Apartment,499000
13944,November,SLIEMA,apartment,305000
13945,November,SLIEMA,apartment,780000
13946,November,SLIEMA,apartment,780000
13948,November,SLIEMA,Apartment,245000
13949,November,SLIEMA,apartment,395000
13950,November,SLIEMA,apartment,245000
13951,November,SLIEMA,maisonette,425000
13952,November,SLIEMA,townhouse,450000
13953,November,SLIEMA,apartment,360000
13954,November,SLIEMA,shop,100
13955,November,SLIEMA,apartment,215000
13956,November,SLIEMA,apartment,255000
13957,November,SLIEMA,penthouse,360000
13958,November,SLIEMA,apartment,208000
13959,November,SLIEMA,apartment,405000
13960,November,SLIEMA,apartment,369000
13961,November,SLIEMA,Maisonette,255000
13962,November,SLIEMA,apartment,265000
13963,November,SLIEMA,apartment,300000
13964,November,SLIEMA,apartment,405000
13965,November,SLIEMA,apartment,350000
13966,November,SLIEMA,apartment,298000
13967,November,SLIEMA,Penthouse,359000
13969,November,SLIEMA,apartment,550000
13971,November,SLIEMA,apartment,545000
13972,November,SLIEMA,apartment,630000
13974,November,SLIEMA,penthouse,450000
13975,November,SLIEMA,apartment,515000
13976,November,SLIEMA,Townhouse,279000
13977,November,SLIEMA,apartment,239000
13978,November,SLIEMA,apartment,212000
13982,November,ST JULIANS,apartments,165000
13983,November,ST JULIANS,apartment,360000
13984,November,ST JULIANS,apartment,679000
13985,November,ST JULIANS,Apartment,260000
13986,November,ST JULIANS,Apartment,300000
13989,November,ST JULIANS,apartment,325000
13990,November,ST JULIANS,apartment,263000
13991,November,ST JULIANS,apartments,1000000
13994,November,ST JULIANS,apartments,250000
13995,November,ST JULIANS,apartment,400000
13996,November,OLE_LINK1,penthouse,125000
13997,November,ST JULIANS,apartments,226000
13998,November,ST JULIANS,townhouse,385000
13999,November,ST JULIANS,apartment,295000
14000,November,ST PAUL,apartment,585000
14001,November,ST PAUL,villa,390000
14002,November,ST PAUL,townhouse,170000
14004,November,ST PAUL,apartments,174000
14005,November,ST PAUL,penthouse,175000
14006,November,ST PAUL,penthouse,300000
14007,November,ST PAUL,apartment,93000
14008,November,ST PAUL,apartment,195000
14009,November,ST PAUL,apartment,166000
14011,November,ST VENERA,apartments,15000
14012,November,ST VENERA,maisonette,54000
14013,November,ST VENERA,maisonette,215000
14014,November,SWATAR,maisonette,185000
14015,November,SWATAR,maisonette,145000
14016,November,SWATAR,maisonette,278000
14017,November,SWIEQI,penthouse,340000
14018,November,SWIEQI,apartment,280000
14019,November,SWIEQI,apartment,285000
14020,November,SWIEQI,apartments,360000
14021,November,SWIEQI,maisonette,300000
14022,November,SWIEQI,apartment,260000
14023,November,SWIEQI,maisonette,202000
14024,November,SWIEQI,maisonette,285000
14025,November,TA,apartment,250000
14026,November,TA,maisonette,203000
14027,November,TA,apartment,135000
14028,November,TA,apartment,1200000
14029,November,TA,villa,1350000
14030,November,TAL IBRAĠ,maisonette,295000
14031,November,TAL IBRAĠ,house,475000
14032,November,TAL IBRAĠ,maisonette,300000
14033,November,TAL IBRAĠ,maisonette,340000
14034,November,TAL IBRAĠ,apartment,199000
14035,November,TAL IBRAĠ,penthouse,590000
14036,November,TAL IBRAĠ,apartment,295000
14037,November,TAL IBRAĠ,villa,1400000
14038,November,TAL IBRAĠ,villa,1400000
14039,November,TARXIEN,maisonette,38000
14040,November,TARXIEN,apartments,95000
14041,November,TARXIEN,house,180000
14043,November,TIGNÉ,apartment,695000
14044,November,TIGNÉ,apartment,550000
14045,November,TIGNÉ,apartment,484000
14046,November,TIGNÉ,apartment,595000
14047,November,TIGNÉ,apartment,265000
14049,November,VALLETTA,shop,280000
14050,November,VALLETTA,maisonette,160000
14051,November,VALLETTA,maisonette,179000
14052,November,VALLETTA,shop,50
14053,November,VALLETTA,Maisonette,815000
14054,November,VALLETTA,maisonette,250000
14055,November,VALLETTA,apartment,295000
14056,November,VICTORIA,bungalow,745000
14057,November,VICTORIA,maisonette,435000
14058,November,VITTORIOSA,maisonette,80000
14059,November,VITTORIOSA,penthouse,330000
14060,November,VITTORIOSA,townhouse,235000
14061,November,XEMXIJA,flat,118000
14062,November,XEMXIJA,apartment,350000
14063,November,XGĦAJRA,apartment,277000
14064,November,XGĦAJRA,apartment,125000
14065,November,ŻABBAR,apartment,88000
14066,November,ŻABBAR,penthouse,102000
14067,November,ŻABBAR,maisonette,140600
14068,November,ŻABBAR,house,266500
14069,November,ŻABBAR,apartment,82500
14070,November,ŻABBAR,flat,69000
14071,November,ŻABBAR,villa,327000
14072,November,ŻABBAR,Townhouse,135000
14073,November,ŻABBAR,penthouse,133000
14074,November,ŻABBAR,maisonette,157800
14075,November,ŻEBBIEGĦ,apartment,165000
14076,November,ŻEBBIEGĦ,Apartment,155000
14077,November,ŻEBBIEGĦ,maisonette,235000
14078,November,ŻEBBUĠ,character,1350000
14079,November,ŻEBBUĠ,apartment,225000
14080,November,ŻEBBUĠ,apartment,110000
14081,November,ŻEBBUĠ,Apartment,129000
14082,November,ŻEBBUĠ,character,327000
14083,November,ŻEBBUĠ,apartment,148000
14084,November,ŻEBBUĠ,house,300000
14086,November,ŻEBBUĠ,penthouse,130000
14087,November,ŻEJTUN,apartment,130000
14088,November,ŻEJTUN,maisonette,373000
14089,November,ŻEJTUN,maisonette,63000
14090,November,ŻEJTUN,character,157000
14091,November,ŻEJTUN,plot,550000
14092,November,ŻEJTUN,penthouse,128000
14093,November,ŻEJTUN,house,237000
14094,November,ŻEJTUN,apartments,80000
14095,November,ŻEJTUN,character,215000
14096,November,ŻEJTUN,apartment,109500
14097,November,ŻONQOR,apartment,130000
14098,November,ŻURRIEQ,farmhouse,795000
14100,November,ŻURRIEQ,apartments,128000
14101,November,BIRKIRKARA,townhouse,92000
14102,November,GUARDAMANGIA,maisonette,148000
14103,November,NAXXAR,maisonettes,125000
14105,November,SWIEQI,house,650000
14106,November,TAL IBRAĠ,apartment,280000
14107,November,MELLIEĦA,maisonette,320000
14109,November,MOSTA,character,350000
14110,November,TAL IBRAĠ,maisonette,265000
14111,November,BALZAN,apartment,180000
14112,November,GOZO XAGĦRA,apartment,110000
14113,November,LIJA,character,465000
14115,November,GOZO VICTORIA,apartment,165000
14116,November,GUARDAMANGIA,apartment,138500
14118,November,MOSTA,plot,249000
14119,November,NAXXAR,penthouse,295000
14120,November,QAWRA,apartment,97000
14121,November,SIĠĠIEWI,apartment,97000
14122,November,SLIEMA,apartment,550000
14123,November,TA,maisonette,190000
14124,November,ŻEBBIEGĦ,apartment,155000
14125,November,GOZO SANNAT,maisonette,125000
14126,November,ATTARD,maisonette,255000
14127,November,ATTARD,apartments,135000
14128,November,ATTARD,maisonette,239000
14129,November,ATTARD,apartment,145000
14131,November,ATTARD,apartments,167000
14132,November,ATTARD,maisonette,245000
14133,November,ATTARD,Penthouse,185000
14134,November,ATTARD,penthouse,450000
14135,November,ATTARD,villa,478000
14136,November,ATTARD,apartment,210500
14137,November,ATTARD,house,315000
14138,November,ATTARD,villa,695000
14139,November,ATTARD,penthouse,132000
14140,November,BAĦRIJA,apartment,194000
14142,November,BALZAN,maisonette,220000
14143,November,BALZAN,Townhouse,389000
14144,November,BALZAN,maisonette,160000
14145,November,BALZAN,character,480000
14147,November,BALZAN,flat,168000
14148,November,BALZAN,Penthouse,165000
14149,November,BALZAN,apartment,155000
14150,November,BALZAN,house,350000
14151,November,BIRGUMA,villa,720000
14152,November,BIRGUMA,bungalow,1450000
14154,November,BIRKIRKARA,Apartment,160000
14155,November,BIRKIRKARA,maisonette,205000
14156,November,BIRKIRKARA,maisonette,163000
14157,November,BIRKIRKARA,apartment,160000
14158,November,BIRKIRKARA,maisonette,186000
14159,November,BIRKIRKARA,penthouse,92000
14160,November,BIRKIRKARA,apartment,153500
14162,November,BIRKIRKARA,character,106000
14163,November,BIRŻEBBUĠA,plot,165000
14164,November,BIRŻEBBUĠA,apartment,145000
14165,November,BIRŻEBBUĠA,maisonette,250000
14166,November,BIRŻEBBUĠA,maisonette,265000
14167,November,BIRŻEBBUĠA,house,85800
14169,November,BUĠIBBA,apartments,1365000
14170,November,BUĠIBBA,apartment,170000
14171,November,BURMARRAD,apartment,110000
14172,November,COSPICUA,townhouse,125000
14173,November,COSPICUA,townhouse,90000
14174,November,COSPICUA,plot,230000
14175,November,FGURA,apartment,130000
14176,November,FGURA,Apartments,97000
14177,November,FGURA,apartment,60000
14178,November,FORT,apartment,590000
14179,November,GĦARGĦUR,character,690000
14180,November,GĦARGĦUR,character,280000
14181,November,GĦARGĦUR,character,350000
14182,November,GĦARGĦUR,penthouse,350000
14183,November,GĦARGĦUR,character,280000
14184,November,GĦARGĦUR,apartment,315000
14185,November,GĦAXAQ,apartment,110000
14186,November,GOZO GĦAJNSIELEM,townhouse,450000
14187,November,GOZO MARSALFORN,apartment,105000
14188,November,GOZO MUNXAR,apartment,59500
14189,November,GOZO NADUR,house,220000
14190,November,GOZO NADUR,farmhouse,230000
14191,November,GOZO NADUR,townhouse,255000
14192,November,GOZO QALA,apartments,85000
14193,November,GOZO SAN,house,325000
14194,November,GOZO SANNAT,penthouse,268000
14195,November,GOZO SANNAT,house,149000
14196,November,GOZO VICTORIA,Plot,135000
14197,November,GOZO XAGĦRA,house,150000
14198,November,GOZO XAGĦRA,house,180000
14199,November,GOZO XAGĦRA,apartment,110000
14200,November,GOZO XLENDI,maisonette,150000
14201,November,GOZO Owner,penthouse,125000
14203,November,GUARDAMANGIA,maisonette,148000
14204,November,GUARDAMANGIA,maisonette,145000
14205,November,GUARDAMANGIA,townhouse,264000
14206,November,GUARDAMANGIA,apartment,140000
14209,November,GUDJA,apartment,90000
14210,November,GUDJA,character,150500
14211,November,GŻIRA,apartment,195000
14212,November,GŻIRA,apartments,170000
14213,November,GŻIRA,maisonette,170000
14214,November,GŻIRA,apartments,739000
14215,November,GŻIRA,penthouse,215000
14216,November,GŻIRA,apartment,175000
14217,November,GŻIRA,apartment,230000
14218,November,GŻIRA,Apartment,138000
14219,November,GŻIRA,Penthouse,170000
14220,November,GŻIRA,apartment,175000
14221,November,GŻIRA,apartment,145000
14222,November,GŻIRA,apartment,170000
14223,November,ĦAMRUN,clinic,60000
14224,November,ĦAMRUN,Apartment,69000
14225,November,ĦAMRUN,apartment,52000
14227,November,ĦAMRUN,townhouse,215000
14228,November,ĦAMRUN,Store,75000
14229,November,ĦAMRUN,maisonette,165000
14230,November,IKLIN,bungalow,485000
14231,November,IKLIN,Apartments,139000
14232,November,IKLIN,plot,325000
14233,November,IKLIN,maisonette,165000
14234,November,KALKARA,Townhouse,175500
14235,November,KALKARA,maisonette,69400
14237,November,KAPPARA,maisonette,191500
14238,November,LIJA,penthouse,350000
14239,November,LIJA,maisonette,234000
14240,November,LIJA,maisonette,210000
14242,November,LIJA,maisonette,235000
14243,November,LUQA,townhouse,170000
14244,November,MADLIENA,villa,1900000
14245,November,MADLIENA,Plot,790000
14246,November,MADLIENA,villa,845000
14247,November,MARSASCALA,penthouse,230000
14248,November,MARSASCALA,apartment,117000
14249,November,MARSASCALA,apartment,128000
14250,November,MARSASCALA,penthouse,345000
14251,November,MARSASCALA,maisonette,155000
14252,November,MARSASCALA,apartment,148000
14253,November,MARSASCALA,apartment,197000
14254,November,MARSASCALA,maisonette,111400
14255,November,MARSASCALA,Apartment,99000
14256,November,MARSASCALA,house,365000
14257,November,MARSASCALA,maisonette,122000
14258,November,MARSASCALA,maisonette,218000
14259,November,MARSASCALA,house,370000
14260,November,MARSASCALA,apartment,110000
14261,November,MARSASCALA,apartment,155000
14262,November,MARSASCALA,flat,230000
14263,November,MARSASCALA,house,298000
14264,November,MARSASCALA,penthouse,228500
14265,November,MARSAXLOKK,villa,775000
14266,November,MELLIEĦA,apartment,120000
14267,November,MELLIEĦA,bungalow,585000
14268,November,MELLIEĦA,Apartment,128000
14269,November,MELLIEĦA,flat,535000
14270,November,MELLIEĦA,penthouse,160000
14271,November,MELLIEĦA,penthouse,375000
14272,November,MELLIEĦA,apartment,150000
14273,November,MELLIEĦA,apartment,165000
14274,November,MELLIEĦA,house,475000
14275,November,MELLIEĦA,apartment,170000
14276,November,MELLIEĦA,maisonette,180000
14277,November,MELLIEĦA,apartment,135000
14278,November,MELLIEĦA,terraced,400000
14279,November,MELLIEĦA,apartment,145000
14280,November,MELLIEĦA,flat,125000
14281,November,MELLIEĦA,maisonette,142000
14282,November,MĠARR,apartment,159000
14283,November,MĠARR,penthouse,175000
14284,November,MĠARR,farmhouse,1700000
14285,November,MONTEROSA,apartments,195000
14286,November,MONTEROSA,apartment,230000
14287,November,MOSTA,apartments,185000
14288,November,MOSTA,maisonette,205000
14289,November,MOSTA,penthouse,225000
14290,November,MOSTA,house,355000
14291,November,MOSTA,penthouse,335000
14292,November,MOSTA,apartment,159000
14293,November,MOSTA,villa,530000
14294,November,MOSTA,townhouse,247700
14295,November,MOSTA,character,640000
14296,November,MOSTA,penthouse,180700
14297,November,MOSTA,house,450000
14298,November,MOSTA,character,675000
14299,November,MOSTA,penthouse,137000
14301,November,MOSTA,maisonette,230000
14302,November,MOSTA,shop,550000
14303,November,MOSTA,Apartment,125000
14304,November,MOSTA,flat,133000
14307,November,MOSTA,apartment,170000
14308,November,MOSTA,apartment,180000
14309,November,MOSTA,apartment,175000
14311,November,MOSTA,apartment,135000
14312,November,MQABBA,character,170000
14313,November,MRIEĦEL,Warehouse,600000
14314,November,MSIDA,maisonette,128000
14316,November,MSIDA,apartment,138000
14317,November,MSIDA,apartment,184000
14318,November,MSIDA,apartment,130000
14320,November,MSIDA,apartment,116000
14321,November,MSIDA,apartment,72000
14322,November,MSIDA,apartment,122000
14323,November,MSIDA,apartment,140000
14324,November,MSIDA,penthouse,148000
14325,November,MSIDA,apartment,115000
14326,November,MSIDA,apartment,159000
14327,November,NAXXAR,villa,700000
14328,November,NAXXAR,maisonettes,125000
14330,November,NAXXAR,maisonettes,128000
14331,November,PAOLA,apartments,95000
14332,November,PAOLA,store,175000
14333,November,PAOLA,maisonette,58500
14334,November,PAOLA,apartment,85000
14336,November,PEMBROKE,maisonette,325000
14337,November,PEMBROKE,house,460000
14338,November,PENDER,penthouse,550000
14339,November,PIETÀ,apartment,92500
