,Date_Published,Locality,Type_of_Property,Price
21995,August,SLIEMA,apartment,275000.
21996,August,SLIEMA,bar,375000.
21997,August,SLIEMA,penthouse,699000.
21998,August,SLIEMA,penthouse,885000.
21999,August,SLIEMA,apartment,420000.
22001,August,SLIEMA,apartment,450000.
22002,August,SLIEMA,apartment,830000.
22003,August,SLIEMA,apartment,240000.
22004,August,SLIEMA,penthouse,670000.
22005,August,SLIEMA,Penthouse,469000.
22006,August,SLIEMA,penthouse,700000.Phone
22007,August,SLIEMA,apartment,950000.
22008,August,SLIEMA,apartment,325000.
22009,August,SLIEMA,apartment,799000.
22010,August,SLIEMA,apartment,360000.
22012,August,SLIEMA,house,375000.
22013,August,SLIEMA,apartment,330000
22014,August,SLIEMA,apartment,320000.
22015,August,SLIEMA,apartment,515000.
22017,August,ST GEORGES,apartment,485000.
22018,August,ST JULIAN,apartment,298000.
22019,August,ST JULIAN,penthouse,300000.
22020,August,ST JULIAN,apartment,216000.
22021,August,ST JULIAN,apartment,350000.
22022,August,ST JULIANS,Apartment,821000.
22023,August,ST JULIANS,Apartment,350000.
22024,August,ST JULIANS,apartment,480000.
22025,August,ST JULIANS,apartment,250000.
22026,August,ST JULIANS,apartment,335000.
22027,August,ST JULIANS,Apartment,900000.
22028,August,ST JULIANS,apartment,325000.
22029,August,ST JULIANS,apartment,398000.
22030,August,ST JULIANS,penthouse,595000.
22031,August,ST JULIANS,apartment,380000.
22032,August,ST JULIANS,apartment,288000.
22034,August,ST PAUL,apartments,195000.
22035,August,ST VENERA,apartment,180000.
22036,August,ST VENERA,maisonette,186500.
22038,August,ST JULIANS,villa,1650000.
22039,August,ST PAUL,penthouse,168000.
22040,August,SWATAR,apartment,186000.
22041,August,SWATAR,Apartment,315000.
22042,August,SWATAR,penthouse,243500.
22043,August,SWIEQI,penthouse,500000.
22044,August,SWIEQI,apartment,350000.
22046,August,SWIEQI,Penthouse,625000.
22047,August,SWIEQI,Penthouse,480000.
22048,August,SWIEQI,apartment,265000.
22049,August,SWIEQI,maisonette,400000.
22050,August,SWIEQI,penthouse,625000.
22051,August,SWIEQI,Store,260000.
22053,August,TA,shop,70000
22054,August,TA,apartments,142000.
22056,August,Tal,penthouse,650000.
22057,August,TAL IBRAĠ,apartment,340000.
22058,August,TAL IBRAĠ,house,495000.
22059,August,TAL IBRAĠ,house,510000.
22060,August,TAL IBRAĠ,apartment,405000.
22061,August,TAL IBRAĠ,maisonette,480000.
22062,August,TARXIEN,apartment,198000.
22063,August,TARXIEN,maisonette,310000.
22064,August,TARXIEN,penthouse,320000.
22065,August,THE,apartment,265000.
22066,August,TUSCANY,Villa,390000.
22067,August,VALLETTA,apartments,250000.
22068,August,VALLETTA,maisonette,365000.
22069,August,VALLETTA,penthouse,190000.
22070,August,VALLETTA,maisonette,450000.Phone9982
22071,August,VITTORIOSA,apartment,524000.
22072,August,VITTORIOSA,maisonette,245000.
22073,August,XEMXIJA,apartment,245000.
22074,August,XEMXIJA,maisonette,532000.
22075,August,XEMXIJA,maisonette,495000.
22076,August,XEMXIJA,penthouse,340000.
22079,August,XGĦAJRA,apartment,177500.Phone
22080,August,ŻABBAR,apartment,180000.
22081,August,ŻABBAR,penthouse,299000.
22082,August,ŻABBAR,house,365000.
22083,August,ŻABBAR,townhouse,375000.
22084,August,ŻEBBIEGĦ,penthouse,380000.
22087,August,ŻEBBUĠ,character,385000.
22088,August,ŻEBBUĠ,apartment,165000.
22089,August,ŻEBBUĠ,character,485000.
22090,August,ŻEBBUĠ,Maisonette,210000.
22091,August,ŻEBBUĠ,apartment,196000.
22092,August,ŻEBBUĠ,apartment,303000.
22093,August,ŻEBBUĠ,maisonette,233000.
22094,August,ŻEJTUN,character,499000.
22095,August,ŻEJTUN,townhouse,850000.
22096,August,ŻEJTUN,character,895000.
22097,August,ŻEJTUN,maisonette,18000.
22099,August,ŻEJTUN,house,392000.
22100,August,ŻEJTUN,house,535000.
22101,August,ŻEJTUN,townhouse,298000.
22102,August,ŻEJTUN,house,585000.Phone
22103,August,ŻEJTUN,Townhouse,235000.
22104,August,ŻEJTUN,character,175000.
22105,August,ŻEJTUN,house,480000.
22106,August,ŻURRIEQ,farmhouse,1.3m.
22107,August,ŻURRIEQ,penthouse,223000.
22108,August,ŻURRIEQ,apartment,185000
22109,August,ŻURRIEQ,Penthouse,200000.
22110,August,ŻURRIEQ,apartment,135000.
22111,August,ŻURRIEQ,apartment,18000.
22112,August,MSIDA,House,210000
22113,August,VALLETTA,apartment,670000
22116,August,BUĠIBBA,apartment,260000
22120,August,BIRKIRKARA,penthouse,295000
22128,August,GUARDAMANGIA,stores,230000
22129,August,LIJA,apartment,285000
22132,August,MOSTA,apartment,160000
22151,August,BALZAN,apartment,245000
22152,August,BIRKIRKARA,penthouse,295000
22154,August,GOZO MARSALFORN,apartment,150000
22155,August,GOZO QALA,house,385000
22162,August,MOSTA,apartment,160000
22173,August,ATTARD,maisonette,425000
22174,August,ATTARD,Maisonette,239000
22177,August,ATTARD,villa,650000
22178,August,ATTARD,maisonette,399000
22179,August,ATTARD,townhouse,650000
22180,August,ATTARD,farmhouse,783000
22182,August,BAĦAR IĊ-ĊAGĦAQ,Penthouse,210000
22184,August,BAHAR IĊ-ĊAGĦAQ,apartment,350000
22185,August,BAĦAR IĊ-ĊAGĦAQ,apartment,265000
22186,August,BAĦAR IĊ-ĊAGĦAQ,apartments,250000
22189,August,BALZAN,Apartment,245000
22191,August,BALZAN,apartment,299000
22192,August,BALZAN,character,375000
22195,August,BIRKIRKARA,apartments,186000
22196,August,BIRKIRKARA,apartment,160000
22199,August,BIRKIRKARA,maisonette,205000
22201,August,BIRKIRKARA,house,265000
22202,August,BIRKIRKARA,apartments,115000
22203,August,BIRKIRKARA,penthouse,265000
22204,August,BIRKIRKARA,townhouse,149000
22205,August,BIRŻEBBUĠA,Penthouse,275000
22211,August,BIRZEBUĠĠIA,house,585000
22212,August,BLATA L,maisonette,230000
22213,August,BUĠIBBA,apartment,128000
22217,August,BUSKETT,Bungalow,1275000
22219,August,COSPICUA,townhouse,289000
22220,August,COSPICUA,maisonette,159000
22221,August,COSPICUA,Townhouse,205000
22222,August,DINGLI,maisonette,260000
22223,August,FGURA,apartments,162000
22224,August,FGURA,maisonette,161500
22226,August,FGURA,maisonette,145000
22227,August,FLORIANA,apartment,380000
22230,August,GĦARGĦUR,character,535000
22232,August,GĦARGĦUR,apartment,235000
22233,August,GĦARGĦUR,character,640000
22234,August,GĦARGHUR,plot,6300000
22240,August,GOZO GĦAJNSIELEM,penthouse,235000
22242,August,GOZO KERĊEM,farmhouse,365000
22243,August,GOZO KERĊEM,character,345000
22244,August,GOZO MARSALFORN,Apartment,110000
22245,August,GOZO MARSALFORN,maisonette,139000
22246,August,GOZO MUNXAR,maisonettes,80000
22247,August,GOZO NADUR,character,200000
22249,August,GOZO XAGĦRA,farmhouse,365000
22250,August,GOZO XEWKIJA,apartment,132000
22251,August,GOZO ŻEBBUĠ,Apartment,135000
22252,August,GOZO QALA,apartment,147000
22256,August,GWARDAMANGIA,penthouse,230000
22261,August,GŻIRA,maisonette,246000
22262,August,GŻIRA,maisonette,182000
22265,August,GŻIRA,apartments,210000
22266,August,GŻIRA,apartment,260000
22270,August,ĦAMRUN,maisonettes,175000
22271,August,ĦAMRUN,maisonette,130000
22273,August,KALKARA,apartments,208000
22277,August,KALKARA,penthouse,260000
22279,August,KALKARA,house,555000
22282,August,KAPPARA,villa,1500000
22283,August,KAPPARA,villa,1170000
22286,August,KAPPARA,house,628000
22287,August,KIRKOP,house,340000
22289,August,LIJA,character,270000
22290,August,LIJA,apartment,285000
22294,August,LUQA,apartment,300000
22296,August,LUQA,townhouse,460000
22299,August,MAISONETTE,MAISONETTE,210000
22300,August,MANIKATA,apartment,478000
22302,August,MANIKATA,apartment,286000
22307,August,MARSASCALA,house,475000
22308,August,MARSASCALA,apartment,195000
22309,August,MARSASCALA,maisonette,175000
22310,August,MARSASCALA,Penthouse,500000
22311,August,MARSASCALA,apartment,445000
22320,August,MELLIEĦA,maisonette,190000
22322,August,MELLIEĦA,apartment,210000
22323,August,MELLIEĦA,restaurant,750000
22326,August,MELLIEĦA,Bungalow,1250000
22327,August,MELLIEĦA,penthouse,180000
22328,August,MELLIEĦA,apartments,200000
22329,August,MELLIEĦA,villa,350000
22330,August,MELLIEĦA,apartment,230000
22332,August,MENSIJA,penthouse,245000
22334,August,MĠARR,apartment,175000
22336,August,MĠARR,Penthouse,350000
22337,August,MONTEROSA,villa,750000
22340,August,MOSTA,apartments,230000
22341,August,MOSTA,house,675000
22343,August,MOSTA,maisonette,265000
22345,August,MOSTA,apartment,280000
22346,August,MOSTA,maisonette,350000
22347,August,MOSTA,farmhouse,525000
22348,August,MOSTA,apartments,233000
22349,August,MOSTA,Maisonette,330000
22351,August,MOSTA,Maisonette,224000
22353,August,MOSTA,apartments,295000
22354,August,MOSTA,penthouse,290000
22356,August,MOSTA,Apartment,320000
22357,August,MOSTA,apartment,260000
22359,August,MOSTA,apartment,265000
22361,August,MOSTA,house,695000
22362,August,MQABBA,character,503000
22363,August,MSIDA,apartment,155000
22367,August,MSIDA,apartment,244000
22369,August,MSIDA,apartment,157000
22371,August,MSIDA,maisonette,275000
22373,August,MSIDA,apartment,270000
22375,August,MSIDA,apartment,142000
22377,August,NAXXAR,bungalow,2
22378,August,NAXXAR,store,393000
22380,August,NAXXAR,character,475000
22382,August,NAXXAR,apartment,235000
22385,August,NEW,penthouse,360000
22390,August,PENDER,Apartment,1200000
22391,August,PIETÀ,penthouse,188000
22392,August,PIETÀ,apartment,180
22394,August,PIETÀ,apartment,120000
22395,August,PIETÀ,apartment,375000
22396,August,PIETÀ,apartment,180000
22401,August,QAWRA,Apartments,133000
22402,August,QAWRA,penthouse,640000
22404,August,QAWRA,apartment,135000
22405,August,QAWRA,Penthouse,220000
22407,August,QAWRA,apartment,148000
22409,August,QAWRA,apartment,210000
22411,August,QAWRA,Penthouse,365000
22412,August,QORMI,Plot,200000
22413,August,QRENDI,penthouse,280000
22417,August,RABAT,apartment,189500
22420,August,SAN ĠWANN,Apartment,235000
22423,August,SAN ĠWANN,house,450000
22425,August,SAN ĠWANN,maisonette,285000
22427,August,SAN PAWL,penthouse,175000
22430,August,SAN PAWL,villa,1395000
22432,August,SAN PAWL,villa,895000
22434,August,SANTA LUCIJA,house,399000
22435,August,SAVOY,apartment,320000
22436,August,SENGLEA,townhouse,248000
22437,August,SENGLEA,townhouse,158000
22438,August,SENGLEA,apartments,375000
22440,August,SIĠĠIEWI,maisonette,164500
22441,August,SIĠĠIEWI,penthouse,280000
22444,August,SIĠĠIEWI,character,360000
22447,August,SIĠĠIEWI,character,345000
22450,August,SLIEMA,apartment,525000
22453,August,SLIEMA,townhouse,895000
22455,August,SLIEMA,apartment,275000
22456,August,SLIEMA,bar,375000
22457,August,SLIEMA,penthouse,699000
22459,August,SLIEMA,apartment,420000
22461,August,SLIEMA,apartment,450000
22463,August,SLIEMA,apartment,240000
22464,August,SLIEMA,penthouse,670000
22465,August,SLIEMA,Penthouse,469000
22466,August,SLIEMA,penthouse,700000
22467,August,SLIEMA,apartment,950000
22468,August,SLIEMA,apartment,325000
22470,August,SLIEMA,apartment,360000
22475,August,SLIEMA,apartment,515000
22477,August,ST GEORGES,apartment,485000
22478,August,ST JULIAN,apartment,298000
22479,August,ST JULIAN,penthouse,300000
22480,August,ST JULIAN,apartment,216000
22481,August,ST JULIAN,apartment,350000
22482,August,ST JULIANS,Apartment,821000
22483,August,ST JULIANS,Apartment,350000
22484,August,ST JULIANS,apartment,480000
22485,August,ST JULIANS,apartment,250000
22487,August,ST JULIANS,Apartment,900000
22488,August,ST JULIANS,apartment,325000
22489,August,ST JULIANS,apartment,398000
22490,August,ST JULIANS,penthouse,595000
22491,August,ST JULIANS,apartment,380000
22492,August,ST JULIANS,apartment,288000
22496,August,ST VENERA,maisonette,186500
22498,August,ST JULIANS,villa,1650000
22499,August,ST PAUL,penthouse,168000
22500,August,SWATAR,apartment,186000
22501,August,SWATAR,Apartment,315000
22502,August,SWATAR,penthouse,243500
22504,August,SWIEQI,apartment,350000
22507,August,SWIEQI,Penthouse,480000
22509,August,SWIEQI,maisonette,400000
22511,August,SWIEQI,Store,260000
22514,August,TA,apartments,142000
22516,August,Tal,penthouse,650000
22517,August,TAL IBRAĠ,apartment,340000
22519,August,TAL IBRAĠ,house,510000
22521,August,TAL IBRAĠ,maisonette,480000
22522,August,TARXIEN,apartment,198000
22526,August,TUSCANY,Villa,390000
22527,August,VALLETTA,apartments,250000
22528,August,VALLETTA,maisonette,365000
22530,August,VALLETTA,maisonette,450000
22531,August,VITTORIOSA,apartment,524000
22533,August,XEMXIJA,apartment,245000
22534,August,XEMXIJA,maisonette,532000
22535,August,XEMXIJA,maisonette,495000
22539,August,XGĦAJRA,apartment,177500
22540,August,ŻABBAR,apartment,180000
22543,August,ŻABBAR,townhouse,375000
22547,August,ŻEBBUĠ,character,385000
22548,August,ŻEBBUĠ,apartment,165000
22549,August,ŻEBBUĠ,character,485000
22550,August,ŻEBBUĠ,Maisonette,210000
22551,August,ŻEBBUĠ,apartment,196000
22552,August,ŻEBBUĠ,apartment,303000
22555,August,ŻEJTUN,townhouse,850000
22557,August,ŻEJTUN,maisonette,130500
22559,August,ŻEJTUN,house,392000
22562,August,ŻEJTUN,house,585000
22564,August,ŻEJTUN,character,175000
22567,August,ŻURRIEQ,penthouse,223000
22569,August,ŻURRIEQ,Penthouse,200000
22570,August,ŻURRIEQ,apartment,135000
22571,August,ŻURRIEQ,apartment,160000
22606,August,TAL IBRAĠ,house,480000
22613,August,ATTARD,House,1370000
22614,August,ATTARD,apartment,350000
22615,August,ATTARD,apartment,290000
22616,August,ATTARD,Maisonette,310000
22618,August,ATTARD,villa,1000000
22620,August,BAĦAR IĊ-ĊAGĦAQ,apartment,265000
22624,August,BALZAN,villa,775900
22625,August,BALZAN,Townhouse,270000
22626,August,BALZAN,character,375000
22627,August,BINĠEMMA,Farmhouse,1175000
22631,August,BIRKIRKARA,villa,620000
22635,August,BIRKIRKARA,penthouse,210000
22636,August,BIRKIRKARA,maisonette,290000
22637,August,BIRKIRKARA,penthouse,295000
22638,August,BIRKIRKARA,character,155000
22639,August,BIRKIRKARA,townhouse,149000
22640,August,BUĠIBBA,apartment,149000
22641,August,BUĠIBBA,apartment,190000
22642,August,BUĠIBBA,maisonette,157000
22646,August,BUSKETT,Bungalow,1270000
22647,August,COSPICUA,townhouse,289000
22648,August,COSPICUA,maisonette,159000
22650,August,FGURA,apartment,155000
22651,August,FGURA,house,583000
22652,August,FLORIANA,townhouse,400000
22654,August,GĦARGĦUR,maisonette,399000
22655,August,GĦARGĦUR,character,640000
22658,August,GOZO GĦAJNSIELEM,flat,150000
22660,August,GOZO MARSALFORN,Apartment,110000
22661,August,GOZO MARSALFORN,maisonette,139000
22664,August,GOZO NADUR,apartment,153000
22667,August,GOZO QALA,apartment,165000
22668,August,GOZO SAN,farmhouse,210000
22670,August,GOZO VICTORIA,townhouse,260000
22672,August,GOZO XAGĦRA,farmhouse,365000
22673,August,GOZO XAGĦRA,penthouse,140000
22674,August,GOZO XEWKIJA,house,275000
22678,August,GUARDAMANGIA,maisonette,210000
22679,August,GUDJA,penthouse,195000
22680,August,GUDJA,farmhouse,695000
22681,August,GŻIRA,apartment,260000
22682,August,GŻIRA,penthouse,185000
22684,August,GŻIRA,apartment,215000
22685,August,GŻIRA,apartment,290000
22686,August,GŻIRA,apartment,280000
22687,August,GŻIRA,maisonette,182000
22689,August,ĦAMRUN,apartment,165000
22691,August,ĦAMRUN,maisonettes,175000
22692,August,ĦAMRUN,maisonette,160000
22694,August,IKLIN,apartment,220000
22695,August,KALKARA,maisonette,370000
22698,August,KALKARA,maisonette,585000
22699,August,KAPPARA,villa,1600000
22701,August,KAPPARA,apartments,290000
22706,August,LIJA,Townhouse,1270000
22708,August,LIJA,townhouse,1100000
22709,August,LUQA,plot,425
22711,August,MADLIENA,flat,2950000
22713,August,MADLIENA,villa,2300000
22714,August,MADLIENA,villa,295000
22715,August,MADLIENA,Maisonette,400000
22717,August,MANIKATA,apartment,280000
22718,August,MARSASCALA,apartment,420000
22719,August,MARSASCALA,apartment,265000
22720,August,MARSASCALA,townhouse,425000
22721,August,MARSASCALA,apartment,125000
22722,August,MARSASCALA,penthouse,350000
22723,August,MARSASCALA,maisonette,275000
22727,August,MDINA,house,799000
22729,August,MELLIEĦA,bungalow,1575000
22730,August,MELLIEĦA,apartment,440000
22731,August,MELLIEĦA,apartment,355000
22732,August,MELLIEĦA,apartments,800000
22733,August,MELLIEĦA,apartment,380000
22735,August,MELLIEĦA,maisonette,320000
22736,August,MELLIEĦA,apartment,330000
22737,August,MELLIEĦA,Apartment,260000
22738,August,MELLIEĦA,apartments,200000
22740,August,MENSIJA,penthouse,399000
22741,August,MENSIJA,penthouse,245000
22742,August,MENSIJA,Villa,750000
22743,August,MĠARR,apartments,239000
22744,August,MOSTA,store,260000
22745,August,MOSTA,penthouse,280000
22746,August,MOSTA,apartment,340000
22748,August,MOSTA,apartments,230000
22751,August,MOSTA,apartment,260000
22752,August,MOSTA,penthouse,235000
22753,August,MOSTA,apartments,233000
22754,August,MOSTA,apartment,140000
22755,August,MOSTA,Maisonette,293000
22759,August,MOSTA,apartment,140000
22761,August,MOSTA,Apartment,320000
22763,August,MOSTA,house,695000
22766,August,MQABBA,house,520000
22769,August,MSIDA,House,210000
22770,August,MSIDA,penthouse,225000
22771,August,MSIDA,apartment,190000
22772,August,MSIDA,apartment,135000
22774,August,MSIDA,apartment,170000
22776,August,MSIDA,apartment,160000
22778,August,MSIDA,apartments,200000
22779,August,MSIDA,apartment,183000
22780,August,MSIDA,maisonette,230000
22782,August,NAXXAR,penthouse,415000
22784,August,NAXXAR,character,595000
22786,August,NAXXAR,apartment,235000
22787,August,NAXXAR,character,475000
22788,August,PAOLA,apartments,88000
22791,August,PIETÀ,apartment,165000
22793,August,PIETÀ,apartments,139000
22795,August,QAWRA,Apartment,269000
22796,August,QAWRA,apartment,180000
22797,August,QAWRA,apartment,260000
22798,August,QAWRA,apartment,260000
22801,August,QAWRA,maisonette,330000
22804,August,QAWRA,apartment,140000
22805,August,QAWRA,penthouse,200000
22807,August,QORMI,apartment,139000
22808,August,QORMI,penthouse,139000
22809,August,RABAT,apartment,985000
22813,August,RABAT,penthouse,580000
22815,August,RABAT,apartments,425000
22817,August,SAN ĠWANN,Apartment,235000
22819,August,SAN ĠWANN,house,750000
22822,August,SAN ĠWANN,apartment,230000
22823,August,SAN ĠWANN,apartment,266000
22824,August,SAN ĠWANN,apartment,250000
22825,August,SAN ĠWANN,apartments,225000
22826,August,SAN ĠWANN,maisonette,285000
22827,August,SAN ĠWANN,apartment,240000
22828,August,SAN PAWL,apartment,395000
22830,August,SAN PAWL,apartment,350000
22831,August,SAN PAWL,villa,1190000
22832,August,SANTA LUĊIJA,house,495000
22834,August,SENGLEA,townhouse,248000
22839,August,SIĠĠIEWI,maisonette,164500
22840,August,SIĠĠIEWI,character,435000
22841,August,SIĠĠIEWI,penthouse,295000
22842,August,SIĠĠIEWI,penthouse,280000
22843,August,SIĠĠIEWI,Farmhouse,968000
22845,August,SIĠĠIEWI,townhouse,282000
22846,August,SLIEMA,apartment,870000
22847,August,SLIEMA,apartment,950000
22848,August,SLIEMA,apartment,520000
22849,August,SLIEMA,plot,435000
22855,August,SLIEMA,apartment,1060000
22856,August,SLIEMA,maisonette,285000
22857,August,SLIEMA,penthouse,699000
22858,August,SLIEMA,apartment,590000
22860,August,SLIEMA,townhouse,955000
22861,August,SLIEMA,apartment,295000
22862,August,SLIEMA,apartment,640000
22865,August,SLIEMA,apartment,329000
22866,August,SLIEMA,apartment,200000
22867,August,SLIEMA,apartment,330000
22868,August,SLIEMA,apartment,320000
22871,August,ST JULIANS,apartment,275000
22872,August,ST JULIANS,apartment,216000
22873,August,ST JULIANS,apartment,410000
22874,August,ST JULIANS,apartment,1590000
22875,August,ST JULIANS,apartment,369000
22877,August,ST JULIANS,apartment,302000
22879,August,ST JULIANS,apartment,900000
22880,August,ST JULIANS,apartment,700000
22881,August,ST JULIANS,apartment,498000
22882,August,ST JULIANS,apartment,488750
22883,August,ST PAUL,maisonette,195000
22884,August,ST PAUL,apartment,388000
22887,August,ST PAUL,apartments,175000
22888,August,ST VENERA,townhouse,775000
22889,August,ST VENERA,maisonette,370000
22890,August,ST VENERA,maisonette,180000
22892,August,SWATAR,apartment,186
22893,August,SWATAR,Maisonette,290000
22894,August,SWATAR,penthouse,235000
22895,August,SWIEQI,apartment,310000
22897,August,SWIEQI,penthouse,630000
22899,August,SWIEQI,apartment,360000
22902,August,TA,apartments,142000
22903,August,TA,apartment,1600000
22906,August,TAL IBRAĠ,maisonette,310000
22907,August,TAL IBRAĠ,maisonette,550000
22908,August,TAL IBRAĠ,house,657000
22909,August,TAL IBRAĠ,apartment,375000
22910,August,TAL IBRAĠ,maisonette,330000
22912,August,TARXIEN,character,695000
22913,August,TARXIEN,character,720000
22914,August,VALLETTA,apartments,250000
22918,August,VALLETTA,maisonette,395000
22919,August,VALLETTA,penthouse,730000
22920,August,VALLETTA,House,4000000
22921,August,VITTORIOSA,townhouse,638000
22924,August,XEMXIJA,apartment,255000
22925,August,XGĦAJRA,apartment,225000
22926,August,ŻABBAR,apartment,180000
22928,August,ŻEBBUĠ,Maisonette,255000
22929,August,ŻEBBUĠ,character,320000
22930,August,ŻEBBUĠ,plot,1
22931,August,ŻEBBUĠ,apartment,250000
22932,August,ŻEBBUĠ,character,480000
22933,August,ŻEBBUĠ,character,485000
22934,August,ŻEBBUĠ,penthouse,282000
22935,August,ŻEBBUĠ,apartment,215000
22936,August,ŻEBBUĠ,maisonette,280000
22938,August,ŻEBBUĠ,maisonette,230000
22940,August,ŻEJTUN,house,394000
22941,August,ŻURRIEQ,apartment,200000
22942,August,ŻURRIEQ,penthouse,250000
22944,August,ŻURRIEQ,Penthouse,200000
22945,August,ŻURRIEQ,maisonettes,170000
22946,August,ŻURRIEQ,apartment,135000
22947,August,ŻURRIEQ,apartment,160000
22948,August,ŻURRIEQ,apartment,160000
22951,August,SWATAR,Maisonette,290000
22953,August,BIRKIRKARA,penthouse,295000
22982,August,GOZO FONTANA,house,215000
22983,August,GOZO QALA,house,385000
22986,August,MOSTA,penthouse,240000
22987,August,SAN ĠWANN,apartment,225000
22989,August,SLIEMA,apartment,355000
22990,August,SLIEMA,apartment,299500
23364,August,FARMHOUSE,FARMHOUSE,640000
23369,August,ATTARD,villa,850000
23370,August,ATTARD,villa,915000
23371,August,ATTARD,Maisonette,239000
23372,August,ATTARD,penthouse,415000
23374,August,ATTARD,maisonette,212000
23376,August,BAĦAR IĊ-ĊAGĦAQ,apartment,200000
23377,August,BAĦAR IĊ-ĊAGĦAQ,apartment,310000
23378,August,BAĦAR IĊ-ĊAGĦAQ,apartment,335000
23379,August,BAĦAR IĊ-ĊAGĦAQ,apartment,310000
23380,August,BAĦRIJA,apartment,250000
23381,August,BALZAN,maisonette,300
23382,August,BALZAN,villa,750000
23384,August,BIRGUMA,apartment,385000
23385,August,BIRGUMA,villa,1200000
23388,August,BIRKIRKARA,character,250000
23391,August,BIRKIRKARA,townhouse,149000
23392,August,BIRŻEBBUĠA,Apartment,165000
23393,August,BIRŻEBBUĠA,townhouse,585000
23394,August,BIRŻEBBUĠA,apartment,197000
23396,August,BUĠIBBA,apartment,128000
23399,August,BUĠIBBA,penthouse,160000
23401,August,BURMARRAD,apartments,320000
23403,August,COSPICUA,maisonette,260000
23404,August,COSPICUA,maisonette,159000
23405,August,DINGLI,Maisonette,210000
23407,August,FGURA,penthouse,160000
23408,August,FGURA,penthouse,197000
23409,August,GOZO FORT,maisonette,850000
23410,August,GOZO GHASRI,character,650000
23412,August,GOZO KERĊEM,character,335000
23413,August,GOZO MARSALFORN,Maisonette,139000
23417,August,GOZO QALA,farmhouse,325000
23419,August,GOZO QALA,apartment,135000
23420,August,GOZO SANNAT,Plot,250000
23421,August,GOZO SANTA,character,340000
23425,August,GOZO XAGĦRA,apartment,136000
23426,August,GOZO XAGĦRA,farmhouse,450000
23427,August,GOZO ŻEBBUĠ,house,985000
23428,August,GOZO Sites,house,225000
23430,August,GUARDAMANGIA,Maisonette,210000
23431,August,GUARDAMANGIA,apartment,200000
23434,August,GŻIRA,apartment,260000
23436,August,GŻIRA,apartment,260000
23437,August,GŻIRA,apartment,290000
23439,August,GŻIRA,Maisonette,275000
23440,August,GŻIRA,apartment,295000
23442,August,GĦARGĦUR,penthouse,445000
23443,August,GĦARGĦUR,apartment,380000
23444,August,GĦARGĦUR,apartment,426000
23445,August,GĦARGĦUR,character,570000
23446,August,GĦARGĦUR,farmhouse,1700000
23447,August,GĦARGĦUR,apartment,210000
23448,August,ĦAMRUN,apartment,165000
23449,August,ĦAMRUN,maisonette,130000
23451,August,ĦAMRUN,store,108000
23454,August,KALKARA,maisonette,585000
23457,August,KAPPARA,villa,1600000
23459,August,KAPPARA,apartments,290000
23460,August,KAPPARA,apartment,265000
23461,August,KAPPARA,apartment,265000
23462,August,KAPPARA,villa,690000
23464,August,LIJA,character,2900000
23465,August,LIJA,character,510000
23466,August,LIJA,terraced,560000
23470,August,LUQA,apartments,175000
23471,August,LUQA,apartments,170000
23474,August,MADLIENA,villa,1300000
23477,August,MANIKATA,character,850000
23478,August,MANIKATA,apartment,280000
23481,August,MARSASCALA,Apartment,185000
23482,August,MARSASCALA,penthouse,350000
23483,August,MARSASCALA,penthouse,700000
23488,August,MDINA,house,799000
23489,August,MELLIEĦA,maisonette,190000
23492,August,MELLIEĦA,maisonette,380000
23493,August,MELLIEĦA,Apartment,330000
23494,August,MELLIEĦA,apartment,220000
23496,August,MELLIEĦA,maisonette,355000
23497,August,MELLIEĦA,apartment,250000
23500,August,MELLIEĦA,apartment,285000
23501,August,MELLIEĦA,apartment,278000
23504,August,MOSTA,apartments,230000
23505,August,MOSTA,Apartment,240000
23508,August,MOSTA,maisonette,265000
23509,August,MOSTA,apartment,385000
23510,August,MOSTA,apartment,230000
23512,August,MOSTA,Maisonette,293000
23517,August,MOSTA,apartment,245000
23518,August,MOSTA,apartment,260000
23519,August,MSIDA,apartment,210000
23520,August,MSIDA,shop,178500
23521,August,MSIDA,apartment,160000
23523,August,MSIDA,apartments,170000
23524,August,MSIDA,penthouse,225000
23525,August,NAXXAR,Apartment,290000
23526,August,NAXXAR,apartment,235000
23529,August,NAXXAR,villa,550000
23530,August,NAXXAR,Maisonette,245000
23531,August,NAXXAR,villa,760000
23532,August,NAXXAR,house,550000
23533,August,NAXXAR,apartment,200000
23535,August,NAXXAR,apartments,235000
23537,August,NAXXAR,townhouse,798000
23538,August,PAOLA,maisonette,135000
23542,August,PEMBROKE,house,850000
23543,August,PIETÀ,Apartment,235000
23544,August,PIETÀ,Apartment,146000
23545,August,PIETÀ,apartment,144000
23546,August,PIETÀ,apartments,139000
23547,August,PIETÀ,apartment,180000
23548,August,QAWRA,apartment,253000
23549,August,QAWRA,apartment,269000
23550,August,QAWRA,apartment,242500
23551,August,QAWRA,apartment,260000
23552,August,QAWRA,apartment,174000
23553,August,QAWRA,apartment,275000
23556,August,QAWRA,apartment,125000
23557,August,QAWRA,apartment,147000
23559,August,QAWRA,penthouse,640000
23564,August,RABAT,townhouse,260000
23565,August,RABAT,house,480000
23566,August,SALINA,apartment,345000
23568,August,SAN ĠWANN,Apartments,240000
23569,August,SAN ĠWANN,apartment,250000
23570,August,SAN ĠWANN,apartments,230000
23571,August,SAN ĠWANN,apartment,235000
23572,August,SAN ĠWANN,apartment,250000
23573,August,SAN ĠWANN,apartment,240000
